country,year,dependency_ratio,gdp_growth,pop_growth,working_age_share,log_gdp_pc_lag1,investment_gdp_lag1,trade_gdp_lag1,inflation_log_lag1,is_global_crisis
ABW,2017,46.125005039442,3.49342985290626,0.007357607309414,68.4348414128373,10.225108981345736,20.5749571545811,136.887263320827,-0.6581394934175667,0
ABW,2018,47.1166704939956,3.21247111920076,0.158975971141518,67.9734478352375,10.25937335029299,20.5511714864529,138.716620095236,-0.707189024607115,0
ABW,2019,48.0999783009656,1.22914408896015,0.270504632854835,67.5216668534499,10.289403094518178,22.4017184437014,138.824972245657,1.5317015161102046,0
ABW,2020,48.8784687945596,-23.9400592677491,-0.565684046703506,67.1686817100479,10.298914562663938,22.611387828686,137.923249273411,1.6596484090449801,1
ABW,2021,49.3199495334618,14.833691976226,-0.82021108315363,66.9699139069153,10.030922940419066,23.9310901158451,123.24050373078,,0
ABW,2022,49.8010748935576,10.6079607621246,-0.362774222330685,66.7551168098569,10.177439790203405,20.2580852591336,139.510902584073,,0
ABW,2023,50.499754678629,9.51636022347185,0.0456516784920034,66.4457075093688,10.281889410894292,19.643757329474,160.558140997897,,0
ABW,2024,51.2895227154925,6.81077669324554,0.590657103226071,66.098801190019,10.372336654651042,18.3808626720902,153.719158343959,,0
ALB,1960,87.4824468277266,,,53.3383311496938,,,,,0
ALB,1961,89.0174463626839,,3.12085537059054,52.9051698841028,,,,,0
ALB,1962,89.6692213484952,,3.05673050279088,52.7233813892379,,,,,0
ALB,1963,89.8996428513712,,2.95374876199632,52.6593758112193,,,,,0
ALB,1964,89.8532357416597,,2.88068642624326,52.6722407418319,,,,,0
ALB,1965,89.7554170304477,,2.75402123804227,52.6994233262525,,,,,0
ALB,1966,89.686199951057,,2.63456387954101,52.7186430873757,,,,,0
ALB,1967,89.5820433137926,,2.63019034549493,52.7476319011929,,,,,0
ALB,1968,89.315233153249,,2.84251071048949,52.8219423338961,,,,,0
ALB,1969,88.701197458234,,2.8960833877323,52.9938289744343,,,,,0
ALB,1970,87.7159347826851,,2.55085117829323,53.271988444996,,,,,0
ALB,1971,86.4821210612807,,2.4229720170788,53.6244425035973,,,,,0
ALB,1972,85.0541106434373,,2.49497310670312,54.0382493861022,,,,,0
ALB,1973,83.4649625561658,,2.36255222384825,54.5063254419064,,,,,0
ALB,1974,81.7235289296203,,2.29721417566909,55.0286509007873,,,,,0
ALB,1975,79.8356762221833,,2.3011538096943,55.6063301395314,,,,,0
ALB,1976,77.8331850501631,,2.20823525497527,56.2324642114571,,,,,0
ALB,1977,75.7925553751931,,2.21325217885547,56.8852483607201,,,,,0
ALB,1978,73.9440901379276,,2.07574189532527,57.4897289932527,,,,,0
ALB,1979,72.2706705167925,,1.98945701957156,58.0482023372627,,,,,0
ALB,1980,70.7316870571562,,2.04796386136191,58.5714384941815,,,,,0
ALB,1981,69.3754795818512,5.74563529228132,2.00297430640894,59.0404180313094,7.5085071207122365,35.805834723522,47.4940925041872,,0
ALB,1982,68.0832991746992,2.94859680118944,2.11327178253342,59.4943109321255,7.5443437349027995,36.3861156517659,46.1004662837047,,0
ALB,1983,66.8113480235745,1.10493826195055,2.12088533357751,59.9479713472375,7.5522706345644055,39.2829001338862,44.8105616083383,,0
ALB,1984,65.6343045042569,-1.25159664405811,2.10393661802013,60.3739749433213,7.542050565395047,37.373346292896,40.4106676033234,,0
ALB,1985,64.7705503224261,1.78064395924895,2.05599460887143,60.6904472098476,7.508416248329848,32.9255350791543,38.1156830212927,,0
ALB,1986,64.002947309251,5.63724317852117,1.93322081083734,60.9745204446615,7.5055060643660925,33.9319591391124,35.9348239721958,,0
ALB,1987,63.070270396046,-0.787842654927232,1.99703995612751,61.3232625299773,7.541014660979032,32.0348354243886,31.637304878056,,0
ALB,1988,62.3500734423783,-1.42003965566396,1.88671052887888,61.5952814247729,7.5131346360931595,29.4538695223043,32.159563916938,,0
ALB,1989,61.9029347682159,9.8365489718722,2.68786198874035,61.7653928299932,7.479965343824573,29.957542067619,36.89787073527,,0
ALB,1990,61.4824255907926,-9.57564016993408,1.79908559333186,61.9262371848884,7.546909880232338,32.8770715994479,40.066086463479,,0
ALB,1991,61.0785706431672,-28.0021416538074,-0.602809679480026,62.0815191604832,7.428262536556052,30.360946807547,39.4369634031142,,0
ALB,1992,60.7871692686772,-7.18711090964234,-0.606434726201759,62.1940099942087,7.105756820744654,7.60311109567282,36.0705200632829,,0
ALB,1993,60.5915833011548,9.55941167111243,-0.610165792730247,62.2697767986053,7.037236503226149,5.65668410228241,108.785472241159,5.424973899370351,0
ALB,1994,60.4038280450256,8.30286659699082,-0.613880506929603,62.3426493377474,7.134634949621695,13.6761374504386,80.518332770413,4.454402541689261,0
ALB,1995,60.2826958882289,13.3223333268813,-0.617703658436963,62.3897713319996,7.220535191399161,18.8965848987739,53.1025847356112,3.159764796459322,0
ALB,1996,60.1606949122209,7.33632894771891,-0.62151139901728,62.4372935331231,7.351778307346563,16.4271239839877,40.1386989518314,2.1739808037093256,0
ALB,1997,59.8927067398816,-11.7115732812278,-0.625430096900055,62.5419490816292,7.4287904012862755,21.1475152669262,44.4117820054663,2.619253799810415,0
ALB,1998,59.5026684639966,8.3100252038309,-0.629334392525913,62.6948887623797,7.310483547549403,19.7587807672594,44.7293780649181,3.5316487050219783,0
ALB,1999,59.0642631536668,12.2507281968475,-0.63335227398725,62.8676795159499,7.396604424035054,22.7895725962923,47.1306266993222,3.0746755555602276,0
ALB,2000,58.5977290277002,7.46285871776054,-0.637356833943492,63.0526057298341,7.518502774665193,24.2715109633495,49.8954184095195,0.32889909950078366,0
ALB,2001,57.8351705993426,8.8637306604876,-0.93847042771206,63.3572203567186,7.596851444585374,34.0401392244169,61.6092610436407,0.04880743673150835,0
ALB,2002,56.7367022110026,4.62839587394552,-0.299876697084691,63.8012540793314,7.691162885553096,38.2280453184166,64.2474462587009,1.4128360607323045,0
ALB,2003,55.6139978139615,5.33326426009945,-0.374149169291299,64.2615866296247,7.739406452395294,38.5753358181086,65.9914650336802,2.1713967628894593,0
ALB,2004,54.5211229067505,5.26626173860785,-0.417931377925999,64.7160584866188,7.795107027260158,36.7221284326025,64.8232150960777,0.3947429047291541,0
ALB,2005,53.4435407688365,5.13082193056189,-0.511790116421897,65.170542224898,7.850609121509021,36.3319472329288,65.0379383187697,1.187849266702447,0
ALB,2006,52.4132353218301,6.0189812403864,-0.630911244851673,65.6110994839565,7.905762334472726,38.3843892451909,69.1162926602322,1.2138979735154085,0
ALB,2007,51.4388391998976,6.50009261158209,-0.75571875541991,66.033265550449,7.970519407319937,37.3389564722485,72.2019089483674,1.215128839424389,0
ALB,2008,50.4759629154815,6.90706230713707,-0.767342959142321,66.4557863939707,8.041052263627465,35.6688758642439,79.9119008919954,1.3693217583379402,0
ALB,2009,49.4627290108976,2.69075152362146,-0.673894046451936,66.9063216544298,8.115515387692694,33.3056707670518,75.2485472798728,1.4634569800611699,1
ALB,2010,48.4034139161967,2.97315442681247,-0.49646196338738,67.3838908889083,8.148806201724556,32.4404588015772,73.3213575646169,1.1838482861479722,0
ALB,2011,47.3939165172533,2.46351683915714,-0.269017331764615,67.8454159774467,8.183068952995455,32.4926226328977,75.5325329687378,1.5319305197529007,0
ALB,2012,46.6305614201807,0.984129880204108,-1.54313670532257,68.198600414295,8.210095742267674,33.8376091539876,80.6989985298954,1.4879641171139952,0
ALB,2013,46.2294891341532,1.7072283175406,-1.54314471365633,68.3856722403311,8.2353202979289,29.7150278852687,76.9683583166821,1.1090881196901783,0
ALB,2014,46.0990797197022,2.24022695382642,-1.54313753739282,68.4466928018412,8.267679934508259,29.0566378899977,75.7506185619748,1.0776000027275914,0
ALB,2015,46.063682495576,2.2277040745779,-1.54312006878448,68.4632957891861,8.305266334335276,28.3047822758213,75.0212023084129,0.9654103823384024,0
ALB,2016,46.0418641879175,3.90893551362245,-1.54313470861992,68.473513186339,8.342730067120554,27.8134648405134,71.2794476606014,1.0633905645424622,0
ALB,2017,46.1747781810153,3.28317593330073,-1.54315156766944,68.411252681582,8.396506123719536,26.814346013014,74.0144504546815,0.822169785468053,0
ALB,2018,46.5089324540399,3.67141928098908,-1.54309991591532,68.2552118334715,8.444241950183459,27.657593194662,76.7873817898989,1.0941561520599712,0
ALB,2019,47.0423753077936,2.06257790176122,-1.54313709096794,68.0076096803147,8.495729230969024,27.1252994132038,75.6940783717425,1.1079220284827984,0
ALB,2020,47.6864712685303,-3.31375636888916,-1.54315589345436,67.7110196944345,8.53157654989607,25.2875256073276,75.382128932689,0.8800792548742974,1
ALB,2021,48.4416017247105,8.96957619074095,-1.54312080996395,67.3665631972931,8.513309056972297,26.2183472454095,59.5206994391875,0.9635126640275357,0
ALB,2022,49.2510463435051,4.8268006234359,-1.54315667695786,67.0011896981477,8.614638804836305,28.6722669213413,75.5904040905009,1.112341487559537,0
ALB,2023,50.0239189058889,4.01541716935742,-1.64410790425763,66.6560264328305,8.677209655950756,26.8023654741294,84.6980435944865,2.0444880639023677,0
ALB,2024,50.9742938346485,4.04592845095348,-1.44214414486444,66.2364608476109,8.733019679172903,23.4392861436214,82.3524933990723,1.750650202806883,0
AUS,1960,63.2222379817799,,,61.2661664014315,,,,,0
AUS,1961,63.2465399843496,2.48085739405019,1.9897400460104,61.2570393458638,9.901336166949019,31.5223270629245,26.9667648296172,1.5536760179659788,0
AUS,1962,62.9147980702587,1.29693177230521,2.4406394012832,61.3817749043731,9.905944604506784,33.0890290324413,27.3393557184251,1.190151855666556,0
AUS,1963,62.5192110323087,6.21437634985244,1.91781647792421,61.5311916278034,9.894424146775684,28.378985181859,26.4874270318815,-0.27724426871068647,0
AUS,1964,62.1427527039159,6.97757189326991,1.96235442011452,61.6740519994585,9.935535266180342,30.7756203924826,26.7521545010902,0.4953212208264918,0
AUS,1965,61.6947564213605,5.97750537090864,1.95971689521361,61.8449238329957,9.983360740007972,30.6456160135326,28.6110327976694,1.3522790181882833,0
AUS,1966,61.2036688189545,2.3810335009272,2.2831843822013,62.033325900357,10.021820243177352,33.4868902570285,28.3979851035433,1.4828730012630917,0
AUS,1967,60.6213469159721,6.30689948609215,1.26227688799781,62.258225061913,10.022519689099857,32.5648060936156,27.9741185142717,1.457081631214378,0
AUS,1968,59.9961629698613,5.09512980987455,1.76415865607642,62.5014993749383,10.071056923269186,32.8716799529775,26.6926270159068,1.4992343831723474,0
AUS,1969,59.5133042654818,7.04760243224727,2.09302301013426,62.6906939529784,10.103111088898498,32.9367928075753,26.6981164325027,1.2587470801551972,0
AUS,1970,59.1444095229612,7.17469983682571,1.97018887868806,62.8360087626318,10.15028429088444,33.5833180903603,25.2088287299555,1.4536461812670496,0
AUS,1971,58.7879631433217,4.0009865700372,3.38029353689954,62.9770670237277,10.19987242790683,32.9247835497835,26.1147186147186,1.4904633371504494,0
AUS,1972,58.4387607797154,3.90697856876663,1.83814626273502,63.1158672717171,10.205299691896482,32.0488721804511,25.5169172932331,1.9654478095006545,0
AUS,1973,57.9794312669632,2.6185458738897,1.52881691369673,63.2993815596709,10.22524410533632,30.3812789993948,24.72149373501,1.9493476739686701,0
AUS,1974,57.3649924069642,4.10661101328289,2.53122025874137,63.5465322720163,10.23580442561776,28.3472300168364,25.0962078088672,2.3116344566443003,0
AUS,1975,56.6920349957976,1.33870055771159,1.23118588792285,63.8194509870419,10.250737517018326,30.5269253039954,26.2867069236496,2.7982977248062832,0
AUS,1976,55.9692902880469,2.58782205117312,1.0026582602274,64.1151853221616,10.251723849516518,26.7685968944448,28.9295924659454,2.782688806802663,0
AUS,1977,55.2251952209624,3.59237581967973,1.1266726798225,64.4225298277535,10.267246313159845,26.3888722489127,26.8249727437191,2.6618598630297257,0
AUS,1978,54.5477873716232,0.895363440295682,1.16288525870675,64.7049076995229,10.291273135016716,26.9270692769208,28.591002511989,2.5885026159239217,0
AUS,1979,53.9751887134935,4.05155094854514,1.08064227016539,64.9455292717591,10.28855807071651,25.7803589080678,28.137594099308,2.1977693615552067,0
AUS,1980,53.5227205162343,3.03453508064058,1.21894271014757,65.1369368577481,10.317467920555847,27.8104319601759,29.581325731776,2.3147133048707,0
AUS,1981,53.1270550791218,3.34242019351289,1.56179416103558,65.3052417112298,10.335172531543154,27.0479581617892,32.2525128889878,2.410169538450076,0
AUS,1982,52.7001715938254,3.32864998005238,1.73374392907748,65.4878119017396,10.352432346246104,28.6352822435297,31.5576644536345,2.3501994582302537,0
AUS,1983,52.2039480254237,-2.22582353017135,1.36850145877848,65.7013156043315,10.367839405977524,29.7907617181955,30.2807824432899,2.513804402747348,0
AUS,1984,51.6528322662871,4.5644786594345,1.20054276571915,65.9400794576258,10.331644703300814,25.2651722829067,29.1331027793007,2.40142543405429,0
AUS,1985,51.0763595144409,5.28169814609451,1.33209683462492,66.1916938243679,10.364272991445857,26.5989221327375,28.5069248063719,1.601488085136457,0
AUS,1986,50.5057401022417,3.96976309787884,1.44650206312761,66.442649934818,10.402421434365568,27.9680389504086,32.4492020340392,2.0457148883393694,0
AUS,1987,50.0137894953746,2.5567680273608,1.52113890433154,66.6605380250913,10.426886345171196,28.4424076754033,32.9677103193746,2.3076077814711584,0
AUS,1988,49.6764812795347,5.76137011855324,1.63614876307642,66.8107650798034,10.436921249821852,27.3201611356225,32.4705718221928,2.2547598367433888,0
AUS,1989,49.4876259242506,3.87901779350344,1.69287969389346,66.8951706650198,10.476574907201213,27.9325156772125,32.5236773601974,2.106078259368644,0
AUS,1990,49.4681242875355,3.57297569098456,1.48004693689661,66.903895401096,10.497702855820949,29.5715064391998,32.0235276889659,2.1440462944032914,0
AUS,1991,49.6170680136445,-0.384631357046658,1.2746217855676,66.8372952123939,10.518008643857744,28.9035413494686,32.1100283534983,2.12022637756004,0
AUS,1992,49.811919085308,0.433065864126704,1.11959770147047,66.7503642669046,10.501408696345056,24.1869322471591,32.1456909693335,1.4295139725238035,0
AUS,1993,49.9860771260875,4.04583374101011,0.889539825558206,66.6728563947537,10.494534027655119,22.3143615452669,32.9981716307874,0.6992426856942168,0
AUS,1994,50.0950366169999,3.97884434177331,0.963092494678111,66.624454841528,10.52529995451728,23.5691741898356,35.3502769485307,1.0129300344416394,0
AUS,1995,50.109195672058,3.89017188961647,1.11373422085118,66.6181707676248,10.554686302240528,24.2365489229294,36.4066117966299,1.0884390735282277,0
AUS,1996,50.0490001668879,3.86567479160071,1.21385498322201,66.6448952032082,10.581713075659758,25.9545428001265,37.646874037201,1.72771228579664,0
AUS,1997,49.9340260684314,3.91795814771731,1.0820399195962,66.6960003188343,10.60750281561913,24.7503241868902,38.1740208800895,1.2851966977816247,0
AUS,1998,49.7980120889248,4.67681373479508,0.996734717801419,66.7565603735743,10.635113954295282,24.8171857091867,37.9217014956962,0.20285514810656527,0
AUS,1999,49.6367192474489,5.02822035850596,1.09397580294231,66.8285150577359,10.670854060181092,25.6000393051793,39.9240664596368,0.620646335832066,0
AUS,2000,49.4598371499961,3.9160574881715,1.14447285147721,66.9076069682792,10.708973195529277,26.0993037595699,38.9602467102359,0.9095236735240149,0
AUS,2001,49.286835461901,2.03145880248898,1.28396809127349,66.9851404820125,10.735941714718473,26.2042380502619,40.8631257691954,1.6969792764773706,0
AUS,2002,49.0739278664306,3.94980535772942,1.1375387361946,67.0808132845769,10.743213033182606,23.3481102313323,44.1337313971929,1.6877184503578688,0
AUS,2003,48.8445617344122,3.0912800997751,1.15019273319182,67.1841800691336,10.770575601674322,24.3675142044517,41.3813128146921,1.3816765078474689,0
AUS,2004,48.6497650677502,4.21894147547516,1.06919812205752,67.2722217253263,10.789518298688597,25.8939093336516,40.1348011794482,1.3171043849562414,0
AUS,2005,48.4752997933678,3.15548121323168,1.21729073052406,67.351268743388,10.820150024274179,27.0204316493562,36.9505159618289,1.2069454430479958,0
AUS,2006,48.3296763998251,2.7709261737475,1.34945083098893,67.4173909650197,10.839044307362924,27.4127496143182,39.0978822564811,1.3061221336191404,0
AUS,2007,48.2183232721235,3.78947119882653,1.82499679529254,67.468039218311,10.852882106763559,27.4574581872329,41.4878923489153,1.5162885297658237,0
AUS,2008,48.1253903251165,3.62398503565633,2.00391140524272,67.5103706198825,10.871826484872285,27.4507449663445,41.9297451276561,1.2022556587444362,0
AUS,2009,48.1482571709664,1.95484826298522,2.06083316277243,67.4999498462357,10.887386003649693,28.5401924147253,42.7522207880308,1.677152123222419,1
AUS,2010,48.3638611109409,2.21004795300735,1.55570626204128,67.4018595917306,10.886137537225098,27.2762472195114,45.5936120867789,1.019251663285086,0
AUS,2011,48.7682383229883,2.39473494330615,1.38952731561803,67.2186509873875,10.89244027811907,26.697693257066,40.3905070860606,1.3656673344861006,0
AUS,2012,49.3289726898378,3.95247138119184,1.74582000067359,66.9662425056812,10.902210113689053,26.3824449207632,41.7219860149689,1.4595094706571876,0
AUS,2013,49.9243673123919,2.65445302592404,1.721151439989,66.700299430582,10.923515516426473,27.6233466177263,43.0198495527558,1.016238501605317,0
AUS,2014,50.4910608998852,2.60118978187332,1.49156648912847,66.4491289382527,10.932502339233968,27.7570773936691,41.100511881056,1.2383401670116727,0
AUS,2015,51.0633010294012,2.16434780647852,1.43921665259925,66.1974159681463,10.94326601733858,26.6111234581966,42.2993095385282,1.2493082423107256,0
AUS,2016,51.6034455745862,2.75564065529868,1.56194049810399,65.9615614705209,10.950286434437997,26.1669365772477,41.4947506939901,0.9196323549813046,0
AUS,2017,52.0424214921712,2.29331030192918,1.64682779735017,65.7711179415292,10.96185059222698,25.3483902403269,40.813402217321,0.8228560014839854,0
AUS,2018,52.4455151692804,2.87417039499501,1.49599671041328,65.5972081360588,10.96805640614174,24.0798824498086,42.0354135251854,1.0813450952644414,0
AUS,2019,52.9197584315896,2.19401703622717,1.47749071058438,65.3937724215717,10.981432847810053,24.5546475824653,43.5732253645218,1.0686340748296044,0
AUS,2020,53.6061246381616,-0.133531904304775,1.23342825131378,65.1015714818381,10.988360889052197,23.2971815966264,46.0016827052171,0.9596455528643968,1
AUS,2021,54.2558157593525,2.00694844335034,0.14089508329287,64.8273784315574,10.974690395163083,22.3449300806534,44.499564103879,0.6135089556511645,0
AUS,2022,54.5847718434653,4.25304559238732,1.28931130985537,64.6894260786269,10.99315219129977,22.8801883097412,40.2022359390595,1.3516803609957928,0
AUS,2023,54.8330501591457,3.58382100798981,2.43450716351535,64.5856920862796,11.021909966780772,23.6997957124432,45.6946418805752,2.027371180609212,0
AUS,2024,55.2116881607728,1.37340773365975,1.98454886891555,64.4281358227139,11.03277585891089,23.873104248989,49.044339318428,1.8866177170730398,0
AUT,1960,52.1229971572206,,,65.7362761828191,,,,,0
AUT,1961,53.4733521856902,5.53797902513386,0.548472356417754,65.1578963337512,9.383851930624045,,,1.0803632336287547,0
AUT,1962,54.4818799915066,2.64867460443732,0.612895847822874,64.7325108537264,9.432267899966334,,,1.513420253225869,0
AUT,1963,55.3032605016409,4.13826783091311,0.642362670652079,64.3901565794743,9.452280987088486,,,1.683022637727397,0
AUT,1964,56.3857995011277,6.12435345300248,0.666548205291217,63.9444239131616,9.486406688908996,,,1.3106994750183865,0
AUT,1965,57.5516861278075,3.48017454307666,0.649729875576735,63.4712323849464,9.539182573165302,,,1.582798934523155,0
AUT,1966,58.697427074508,5.64286142932208,0.701396116235274,63.0130006500701,9.56689513247033,,,1.7801787334084724,0
AUT,1967,59.8295064804957,3.00804740763752,0.747425220117069,62.5666713980431,9.61477515899048,,,1.1167208650660099,0
AUT,1968,60.89409729756,4.47231239659007,0.519254261579197,62.1526838146266,9.636937836150086,,,1.6043596255324855,0
AUT,1969,61.832378498313,6.27586703858165,0.345331646244521,61.7923346251493,9.67549719070211,,,1.325711864162437,0
AUT,1970,62.4252704446403,7.12287566074039,0.349218946276921,61.5667707206188,9.732911920906634,,,1.4061960510080724,0
AUT,1971,62.666125637827,5.11496844003607,0.446245581370136,61.4756159116821,9.798226091705589,31.4333409830536,55.0761193245758,1.6813537322291563,0
AUT,1972,62.592277375343,6.20786057271572,0.581190352265189,61.5035424343775,9.843648138578594,31.4265276695276,54.5943095175992,1.741212937748395,0
AUT,1973,62.2429436831327,4.89043598428583,0.554041398958361,61.6359653797828,9.898064171828826,32.4057741283835,54.5095261285031,1.9954002215471178,0
AUT,1974,61.9031913667403,3.94213819626765,0.170205767697282,61.7653091784493,9.940269910401835,32.6547440551864,54.6709598898345,2.143715735495925,0
AUT,1975,61.5360809383067,-0.363735781670002,-0.265319410736808,61.9056708846728,9.977232047553116,32.9382030442151,59.8019696552993,2.353448173608052,0
AUT,1976,60.7218576755347,4.57844491490252,-0.176672284747108,62.2192842129977,9.976241252572754,27.5044114028849,56.8216966374891,2.245512884292642,0
AUT,1977,59.6311060491015,5.0799812066944,0.0383904939016918,62.6444274870594,10.022775248268047,28.8748157765454,60.1518898060928,2.118504243680449,0
AUT,1978,58.471015453968,-0.21065365212003,-0.080961041675265,63.1030280955898,10.071942943310662,30.0794196614993,60.5146252146455,1.8709734768979145,0
AUT,1979,57.2297462222411,5.35669993923946,-0.170463648025429,63.6011939577187,10.07064379533731,26.8655184002982,59.902619239337,1.5204577423907901,0
AUT,1980,55.7948257381617,1.731485495966,0.0001059682791824,64.1869886171994,10.124529981012758,29.7181969744119,63.5662000173728,1.5491359433106913,0
