Time,Electric_demand,Temperature,Humidity,Wind_speed,GHI,PV_production,Wind_production
2020-12-10 06:00:00,24399.75,8.72,54.96666666666667,1.9766666666666666,0.7833333333333332,-31.416666666666668,1574.1666666666667
2020-12-10 07:00:00,25699.416666666668,9.721666666666666,53.836999999999996,2.131666666666667,42.083333333333336,1314.6666666666667,1559.4166666666667
2020-12-10 08:00:00,25647.083333333332,11.648333333333333,49.628166666666665,2.3683333333333336,188.20000000000002,4277.083333333333,1658.5833333333333
2020-12-10 09:00:00,24883.25,13.533333333333333,43.60150000000001,2.611666666666667,312.01666666666665,5873.416666666667,1549.0833333333333
2020-12-10 10:00:00,23993.416666666668,15.073333333333336,39.58016666666666,2.706666666666667,388.40000000000003,6668.0,1618.3333333333333
2020-12-10 11:00:00,23276.583333333332,16.12666666666667,37.4515,2.7450000000000006,515.9833333333333,7399.0,1901.6666666666667
2020-12-10 12:00:00,22699.916666666668,16.651666666666667,36.98316666666667,2.7550000000000003,512.5666666666667,7566.583333333333,1990.4166666666667
2020-12-10 13:00:00,22934.666666666668,16.645,38.18,2.793333333333333,411.1333333333334,7805.75,2094.6666666666665
2020-12-10 14:00:00,23622.166666666668,15.87166666666667,41.6955,2.555,273.9166666666667,7422.916666666667,2803.25
2020-12-10 15:00:00,24670.916666666668,15.140000000000006,44.96200000000001,2.26,168.35,4529.833333333333,3242.8333333333335
2020-12-10 16:00:00,26046.416666666668,11.63,51.76833333333334,2.1233333333333335,28.3,536.9166666666666,3137.0
2020-12-10 17:00:00,28704.166666666668,10.478333333333333,53.797666666666665,2.193333333333334,0.0,-24.75,3395.1666666666665
2020-12-10 18:00:00,29022.5,9.681666666666667,55.607499999999995,2.2083333333333335,0.0,-37.25,3955.0
2020-12-10 19:00:00,28504.25,9.0,57.64316666666667,2.16,0.0,-35.833333333333336,3793.5833333333335
2020-12-10 20:00:00,27738.0,8.433333333333334,59.984833333333334,2.0933333333333333,0.0,-36.0,3650.0
2020-12-10 21:00:00,26579.0,7.9316666666666675,63.018,1.9749999999999999,0.0,-36.0,3693.9166666666665
2020-12-10 22:00:00,24947.5,7.445,66.42,1.8350000000000002,0.0,-36.5,3513.8333333333335
2020-12-10 23:00:00,23203.583333333332,6.995000000000001,69.38250000000001,1.6983333333333335,0.0,-37.083333333333336,3505.9166666666665
2020-12-11 00:00:00,22076.666666666668,6.640000000000001,71.28666666666668,1.6083333333333334,0.0,-37.583333333333336,3389.5
2020-12-11 01:00:00,21327.083333333332,6.333333333333333,72.14466666666667,1.55,0.0,-37.083333333333336,2744.5
2020-12-11 02:00:00,20886.416666666668,6.078333333333333,72.10000000000001,1.5133333333333334,0.0,-37.583333333333336,2296.3333333333335
2020-12-11 03:00:00,20763.5,5.933333333333334,71.28466666666667,1.4816666666666667,0.0,-38.5,2132.4166666666665
2020-12-11 04:00:00,21181.416666666668,5.881666666666667,69.98633333333333,1.3466666666666667,0.0,-39.666666666666664,2030.8333333333333
2020-12-11 05:00:00,22537.5,5.920000000000001,68.17666666666668,1.1683333333333334,0.0,-40.0,2095.6666666666665
2020-12-11 06:00:00,24485.916666666668,6.241666666666667,65.28016666666667,1.0833333333333333,0.7833333333333333,-22.5,2467.5833333333335
2020-12-11 07:00:00,25772.916666666668,7.401666666666667,60.76666666666667,1.1266666666666667,44.050000000000004,1255.0833333333333,2468.8333333333335
2020-12-11 08:00:00,26270.416666666668,9.195,55.055,1.3583333333333334,112.05,4645.416666666667,2400.5
2020-12-11 09:00:00,25579.416666666668,10.775,49.285333333333334,1.7883333333333333,227.76666666666665,5633.75,2088.5833333333335
2020-12-11 10:00:00,24932.5,12.008333333333333,44.880500000000005,2.276666666666667,289.34999999999997,5928.166666666667,2174.8333333333335
