country,year,indicator,value
ABW,1960,dependency_ratio,83.0461589735044
ABW,1961,dependency_ratio,81.9690917425185
ABW,1962,dependency_ratio,81.0583167234617
ABW,1963,dependency_ratio,79.7943477163765
ABW,1964,dependency_ratio,78.152923352812
ABW,1965,dependency_ratio,76.3547096617772
ABW,1966,dependency_ratio,74.5909929204593
ABW,1967,dependency_ratio,73.469387755102
ABW,1968,dependency_ratio,73.0199179847686
ABW,1969,dependency_ratio,72.6414266920041
ABW,1970,dependency_ratio,72.1922009639258
ABW,1971,dependency_ratio,71.5111020336708
ABW,1972,dependency_ratio,69.8095544568938
ABW,1973,dependency_ratio,67.2691800080335
ABW,1974,dependency_ratio,64.7690048571106
ABW,1975,dependency_ratio,62.3680472383923
ABW,1976,dependency_ratio,60.0263201184405
ABW,1977,dependency_ratio,57.9060865814869
ABW,1978,dependency_ratio,56.1598342145115
ABW,1979,dependency_ratio,54.7032226026502
ABW,1980,dependency_ratio,53.6206984973588
ABW,1981,dependency_ratio,53.1031170210077
ABW,1982,dependency_ratio,52.7165786063204
ABW,1983,dependency_ratio,52.1591353677621
ABW,1984,dependency_ratio,51.5467643232304
ABW,1985,dependency_ratio,50.6884093350259
ABW,1986,dependency_ratio,49.621770066159
ABW,1987,dependency_ratio,48.5436649424999
ABW,1988,dependency_ratio,47.7390438247012
ABW,1989,dependency_ratio,47.557551937114
ABW,1990,dependency_ratio,48.3884698148455
ABW,1991,dependency_ratio,50.238252661818
ABW,1992,dependency_ratio,51.0352827876029
ABW,1993,dependency_ratio,50.4215576196795
ABW,1994,dependency_ratio,49.7915138411644
ABW,1995,dependency_ratio,48.4495619338157
ABW,1996,dependency_ratio,46.6724378566507
ABW,1997,dependency_ratio,45.3563969547935
ABW,1998,dependency_ratio,44.3940185451221
ABW,1999,dependency_ratio,43.6697806335828
ABW,2000,dependency_ratio,43.3179869318272
ABW,2001,dependency_ratio,43.2308391159286
ABW,2002,dependency_ratio,43.0780227806007
ABW,2003,dependency_ratio,42.8753336810776
ABW,2004,dependency_ratio,42.6913039565648
ABW,2005,dependency_ratio,42.6369612856099
ABW,2006,dependency_ratio,42.7685060178669
ABW,2007,dependency_ratio,42.9917617327489
ABW,2008,dependency_ratio,43.260508496231
ABW,2009,dependency_ratio,43.5354448619784
ABW,2010,dependency_ratio,43.4533955008381
ABW,2011,dependency_ratio,43.0477704342006
ABW,2012,dependency_ratio,42.8649842877335
ABW,2013,dependency_ratio,43.0385229703024
ABW,2014,dependency_ratio,43.5153583617747
ABW,2015,dependency_ratio,44.2477876106195
ABW,2016,dependency_ratio,45.1551319021681
ABW,2017,dependency_ratio,46.125005039442
ABW,2018,dependency_ratio,47.1166704939956
ABW,2019,dependency_ratio,48.0999783009656
ABW,2020,dependency_ratio,48.8784687945596
ABW,2021,dependency_ratio,49.3199495334618
ABW,2022,dependency_ratio,49.8010748935576
ABW,2023,dependency_ratio,50.499754678629
ABW,2024,dependency_ratio,51.2895227154925
ABW,1960,gdp_growth,
ABW,1961,gdp_growth,
ABW,1962,gdp_growth,
ABW,1963,gdp_growth,
ABW,1964,gdp_growth,
ABW,1965,gdp_growth,
ABW,1966,gdp_growth,
ABW,1967,gdp_growth,
ABW,1968,gdp_growth,
ABW,1969,gdp_growth,
ABW,1970,gdp_growth,
ABW,1971,gdp_growth,
ABW,1972,gdp_growth,
ABW,1973,gdp_growth,
ABW,1974,gdp_growth,
ABW,1975,gdp_growth,
ABW,1976,gdp_growth,
ABW,1977,gdp_growth,
ABW,1978,gdp_growth,
ABW,1979,gdp_growth,
ABW,1980,gdp_growth,
ABW,1981,gdp_growth,
ABW,1982,gdp_growth,
ABW,1983,gdp_growth,
ABW,1984,gdp_growth,
ABW,1985,gdp_growth,
ABW,1986,gdp_growth,
ABW,1987,gdp_growth,16.0784313755902
ABW,1988,gdp_growth,18.6486486682331
ABW,1989,gdp_growth,12.1298405451924
ABW,1990,gdp_growth,3.96140172360629
ABW,1991,gdp_growth,7.96287173232642
ABW,1992,gdp_growth,5.88235395341866
ABW,1993,gdp_growth,7.30769324531406
ABW,1994,gdp_growth,8.20390129312089
ABW,1995,gdp_growth,2.54714368704694
ABW,1996,gdp_growth,1.18578851134656
ABW,1997,gdp_growth,7.04687499241221
ABW,1998,gdp_growth,1.99198444906199
ABW,1999,gdp_growth,1.2380418420716
ABW,2000,gdp_growth,7.62292064930222
ABW,2001,gdp_growth,4.1820016304779
ABW,2002,gdp_growth,-0.944953481157384
ABW,2003,gdp_growth,1.11050459944282
ABW,2004,gdp_growth,7.29372807096192
ABW,2005,gdp_growth,-0.383137672063768
ABW,2006,gdp_growth,1.12741146411624
ABW,2007,gdp_growth,3.0895443848509
ABW,2008,gdp_growth,1.83575517191368
ABW,2009,gdp_growth,-11.6777413693852
ABW,2010,gdp_growth,-2.73345679250639
ABW,2011,gdp_growth,3.36923718421511
ABW,2012,gdp_growth,-1.04079988436683
ABW,2013,gdp_growth,6.43146080719245
ABW,2014,gdp_growth,1.42609951155575
ABW,2015,gdp_growth,3.61147906591042
ABW,2016,gdp_growth,1.23433537363427
ABW,2017,gdp_growth,3.49342985290626
ABW,2018,gdp_growth,3.21247111920076
ABW,2019,gdp_growth,1.22914408896015
ABW,2020,gdp_growth,-23.9400592677491
ABW,2021,gdp_growth,14.833691976226
ABW,2022,gdp_growth,10.6079607621246
ABW,2023,gdp_growth,9.51636022347185
ABW,2024,gdp_growth,6.81077669324554
ABW,1960,gdp_pc,
ABW,1961,gdp_pc,
ABW,1962,gdp_pc,
ABW,1963,gdp_pc,
ABW,1964,gdp_pc,
ABW,1965,gdp_pc,
ABW,1966,gdp_pc,
ABW,1967,gdp_pc,
ABW,1968,gdp_pc,
ABW,1969,gdp_pc,
ABW,1970,gdp_pc,
ABW,1971,gdp_pc,
ABW,1972,gdp_pc,
ABW,1973,gdp_pc,
ABW,1974,gdp_pc,
ABW,1975,gdp_pc,
ABW,1976,gdp_pc,
ABW,1977,gdp_pc,
ABW,1978,gdp_pc,
ABW,1979,gdp_pc,
ABW,1980,gdp_pc,
ABW,1981,gdp_pc,
ABW,1982,gdp_pc,
ABW,1983,gdp_pc,
ABW,1984,gdp_pc,
ABW,1985,gdp_pc,
ABW,1986,gdp_pc,16150.6510725001
ABW,1987,gdp_pc,18992.0683778812
ABW,1988,gdp_pc,22468.5071202357
ABW,1989,gdp_pc,24730.3964479092
ABW,1990,gdp_pc,24763.6538099384
ABW,1991,gdp_pc,25460.3630272927
ABW,1992,gdp_pc,25743.4455010025
ABW,1993,gdp_pc,25870.1533960504
ABW,1994,gdp_pc,26581.9767488997
ABW,1995,gdp_pc,26504.1864180809
ABW,1996,gdp_pc,25779.5979282247
ABW,1997,gdp_pc,26547.4166076696
ABW,1998,gdp_pc,26418.0883302727
ABW,1999,gdp_pc,26384.8105935137
ABW,2000,gdp_pc,28104.8954362859
ABW,2001,gdp_pc,29007.7386958774
ABW,2002,gdp_pc,28535.4639480222
ABW,2003,gdp_pc,28525.8077063839
ABW,2004,gdp_pc,29959.7748189582
ABW,2005,gdp_pc,29081.7066997897
ABW,2006,gdp_pc,28885.9118700469
ABW,2007,gdp_pc,29556.8384686554
ABW,2008,gdp_pc,29870.6648077005
ABW,2009,gdp_pc,26204.0597361984
ABW,2010,gdp_pc,25429.2180974853
ABW,2011,gdp_pc,26093.0542083227
ABW,2012,gdp_pc,25444.7336646687
ABW,2013,gdp_pc,26680.1411206342
ABW,2014,gdp_pc,26773.8229102391
ABW,2015,gdp_pc,27458.2201537506
ABW,2016,gdp_pc,27587.2498040483
ABW,2017,gdp_pc,28548.8904317739
ABW,2018,gdp_pc,29419.208623316
ABW,2019,gdp_pc,29700.3634670565
ABW,2020,gdp_pc,22718.2294445007
ABW,2021,gdp_pc,26303.0397202375
ABW,2022,gdp_pc,29198.9903584827
ABW,2023,gdp_pc,31963.0764505349
ABW,2024,gdp_pc,33938.9541769192
ABW,1960,inflation,
ABW,1961,inflation,
ABW,1962,inflation,
ABW,1963,inflation,
ABW,1964,inflation,
ABW,1965,inflation,
ABW,1966,inflation,
ABW,1967,inflation,
ABW,1968,inflation,
ABW,1969,inflation,
ABW,1970,inflation,
ABW,1971,inflation,
ABW,1972,inflation,
ABW,1973,inflation,
ABW,1974,inflation,
ABW,1975,inflation,
ABW,1976,inflation,
ABW,1977,inflation,
ABW,1978,inflation,
ABW,1979,inflation,
ABW,1980,inflation,
ABW,1981,inflation,
ABW,1982,inflation,
ABW,1983,inflation,
ABW,1984,inflation,
ABW,1985,inflation,4.03225805628628
ABW,1986,inflation,1.07396640826828
ABW,1987,inflation,3.64304545817705
ABW,1988,inflation,3.12186849610722
ABW,1989,inflation,3.99162804604575
ABW,1990,inflation,5.83668775158165
ABW,1991,inflation,5.55555555555579
ABW,1992,inflation,3.87337536996479
ABW,1993,inflation,5.2155599603571
ABW,1994,inflation,6.31107971270439
ABW,1995,inflation,3.36139107320898
ABW,1996,inflation,3.22528797213979
ABW,1997,inflation,2.99994809778412
ABW,1998,inflation,1.8694885361554
ABW,1999,inflation,2.28037198258753
ABW,2000,inflation,4.04402131190512
ABW,2001,inflation,2.88360430316263
ABW,2002,inflation,3.31524678585423
ABW,2003,inflation,3.65636507938418
ABW,2004,inflation,2.52912946932762
ABW,2005,inflation,3.39778677828805
ABW,2006,inflation,3.60802438784541
ABW,2007,inflation,5.39256784475516
ABW,2008,inflation,8.95598705177784
ABW,2009,inflation,-2.13542872046937
ABW,2010,inflation,2.07814071860786
ABW,2011,inflation,4.31629742195203
ABW,2012,inflation,0.627471992893372
ABW,2013,inflation,-2.37206524252261
ABW,2014,inflation,0.421440918881214
ABW,2015,inflation,0.474763597342641
ABW,2016,inflation,-0.93119598707956
ABW,2017,inflation,-1.02828178762012
ABW,2018,inflation,3.6260414135296
ABW,2019,inflation,4.25746204335427
ABW,2020,inflation,
ABW,2021,inflation,
ABW,2022,inflation,
ABW,2023,inflation,
ABW,2024,inflation,
ABW,1960,investment_gdp,
ABW,1961,investment_gdp,
ABW,1962,investment_gdp,
ABW,1963,investment_gdp,
ABW,1964,investment_gdp,
ABW,1965,investment_gdp,
ABW,1966,investment_gdp,
ABW,1967,investment_gdp,
ABW,1968,investment_gdp,
ABW,1969,investment_gdp,
ABW,1970,investment_gdp,
ABW,1971,investment_gdp,
ABW,1972,investment_gdp,
ABW,1973,investment_gdp,
ABW,1974,investment_gdp,
ABW,1975,investment_gdp,
ABW,1976,investment_gdp,
ABW,1977,investment_gdp,
ABW,1978,investment_gdp,
ABW,1979,investment_gdp,
ABW,1980,investment_gdp,
ABW,1981,investment_gdp,
ABW,1982,investment_gdp,
ABW,1983,investment_gdp,
ABW,1984,investment_gdp,
ABW,1985,investment_gdp,
ABW,1986,investment_gdp,
ABW,1987,investment_gdp,
ABW,1988,investment_gdp,
ABW,1989,investment_gdp,
ABW,1990,investment_gdp,
ABW,1991,investment_gdp,
ABW,1992,investment_gdp,
ABW,1993,investment_gdp,
ABW,1994,investment_gdp,
ABW,1995,investment_gdp,31.1336717428088
ABW,1996,investment_gdp,28.4615384615385
ABW,1997,investment_gdp,30.2334062727936
ABW,1998,investment_gdp,31.7007715531701
ABW,1999,investment_gdp,30.8690012970169
ABW,2000,investment_gdp,25.4941135775374
ABW,2001,investment_gdp,23.9991775312859
ABW,2002,investment_gdp,26.629979781872
ABW,2003,investment_gdp,28.8817040907799
ABW,2004,investment_gdp,28.4513918843887
ABW,2005,investment_gdp,33.160442199198
ABW,2006,investment_gdp,34.5191296544988
ABW,2007,investment_gdp,31.746651038248
ABW,2008,investment_gdp,32.1030557196345
ABW,2009,investment_gdp,29.6421797785745
ABW,2010,investment_gdp,28.2831797071863
ABW,2011,investment_gdp,27.4166371579459
ABW,2012,investment_gdp,23.5225068320821
ABW,2013,investment_gdp,23.825859897396
ABW,2014,investment_gdp,23.1114410000278
ABW,2015,investment_gdp,21.538867068293
ABW,2016,investment_gdp,20.5749571545811
ABW,2017,investment_gdp,20.5511714864529
ABW,2018,investment_gdp,22.4017184437014
ABW,2019,investment_gdp,22.611387828686
ABW,2020,investment_gdp,23.9310901158451
ABW,2021,investment_gdp,20.2580852591336
ABW,2022,investment_gdp,19.643757329474
ABW,2023,investment_gdp,18.3808626720902
ABW,2024,investment_gdp,25.7457063450048
ABW,1960,pop_growth,
ABW,1961,pop_growth,1.18734426572715
ABW,1962,pop_growth,1.32622723498415
ABW,1963,pop_growth,1.20366430885019
ABW,1964,pop_growth,1.07660194824525
ABW,1965,pop_growth,0.986114424783721
ABW,1966,pop_growth,0.862398829043227
ABW,1967,pop_growth,0.503043105597307
ABW,1968,pop_growth,0.133831409365337
ABW,1969,pop_growth,-0.0287840436795769
ABW,1970,pop_growth,-0.172878468846149
ABW,1971,pop_growth,-0.287095354800503
ABW,1972,pop_growth,-1.25656462134736
ABW,1973,pop_growth,0.433191332877477
ABW,1974,pop_growth,0.0857280074449621
ABW,1975,pop_growth,-0.0925894239870965
ABW,1976,pop_growth,0.125146806661145
ABW,1977,pop_growth,0.362554694772122
ABW,1978,pop_growth,0.334026691838903
ABW,1979,pop_growth,0.703589498767673
ABW,1980,pop_growth,1.20572409466493
ABW,1981,pop_growth,1.08574012985549
ABW,1982,pop_growth,1.17041035995923
ABW,1983,pop_growth,1.54168100744254
ABW,1984,pop_growth,1.07570026063362
ABW,1985,pop_growth,-1.88244251078928
ABW,1986,pop_growth,-2.95437362586139
ABW,1987,pop_growth,-1.29651660780176
ABW,1988,pop_growth,0.290320062131051
ABW,1989,pop_growth,1.85688371673627
ABW,1990,pop_growth,3.75056134586705
ABW,1991,pop_growth,4.88713560049167
ABW,1992,pop_growth,4.61012241010557
ABW,1993,pop_growth,6.5620284925223
ABW,1994,pop_growth,5.17037414583618
ABW,1995,pop_growth,2.80831670109337
ABW,1996,pop_growth,3.95074287081186
ABW,1997,pop_growth,3.87475976651232
ABW,1998,pop_growth,2.4607540856619
ABW,1999,pop_growth,1.35648590551186
ABW,2000,pop_growth,1.03081685259869
ABW,2001,pop_growth,0.93503293482838
ABW,2002,pop_growth,0.692051826700269
ABW,2003,pop_growth,1.13822893851655
ABW,2004,pop_growth,2.13535781849357
ABW,2005,pop_growth,2.59075665615847
ABW,2006,pop_growth,1.79663785158395
ABW,2007,pop_growth,0.746664790352749
ABW,2008,pop_growth,0.762933470313563
ABW,2009,pop_growth,0.678450763317743
ABW,2010,pop_growth,0.230041095930877
ABW,2011,pop_growth,0.736689418341162
ABW,2012,pop_growth,1.46978228958006
ABW,2013,pop_growth,1.49203139661921
ABW,2014,pop_growth,1.06551209965487
ABW,2015,pop_growth,1.02370103122312
ABW,2016,pop_growth,0.75796755862231
ABW,2017,pop_growth,0.007357607309414
ABW,2018,pop_growth,0.158975971141518
ABW,2019,pop_growth,0.270504632854835
ABW,2020,pop_growth,-0.565684046703506
ABW,2021,pop_growth,-0.82021108315363
ABW,2022,pop_growth,-0.362774222330685
ABW,2023,pop_growth,0.0456516784920034
ABW,2024,pop_growth,0.590657103226071
ABW,1960,population,54922.0
ABW,1961,population,55578.0
ABW,1962,population,56320.0
ABW,1963,population,57002.0
ABW,1964,population,57619.0
ABW,1965,population,58190.0
ABW,1966,population,58694.0
ABW,1967,population,58990.0
ABW,1968,population,59069.0
ABW,1969,population,59052.0
ABW,1970,population,58950.0
ABW,1971,population,58781.0
ABW,1972,population,58047.0
ABW,1973,population,58299.0
ABW,1974,population,58349.0
ABW,1975,population,58295.0
ABW,1976,population,58368.0
ABW,1977,population,58580.0
ABW,1978,population,58776.0
ABW,1979,population,59191.0
ABW,1980,population,59909.0
ABW,1981,population,60563.0
ABW,1982,population,61276.0
ABW,1983,population,62228.0
ABW,1984,population,62901.0
ABW,1985,population,61728.0
ABW,1986,population,59931.0
ABW,1987,population,59159.0
ABW,1988,population,59331.0
ABW,1989,population,60443.0
ABW,1990,population,62753.0
ABW,1991,population,65896.0
ABW,1992,population,69005.0
ABW,1993,population,73685.0
ABW,1994,population,77595.0
ABW,1995,population,79805.0
ABW,1996,population,83021.0
ABW,1997,population,86301.0
ABW,1998,population,88451.0
ABW,1999,population,89659.0
ABW,2000,population,90588.0
ABW,2001,population,91439.0
ABW,2002,population,92074.0
ABW,2003,population,93128.0
ABW,2004,population,95138.0
ABW,2005,population,97635.0
ABW,2006,population,99405.0
ABW,2007,population,100150.0
ABW,2008,population,100917.0
ABW,2009,population,101604.0
ABW,2010,population,101838.0
ABW,2011,population,102591.0
ABW,2012,population,104110.0
ABW,2013,population,105675.0
ABW,2014,population,106807.0
ABW,2015,population,107906.0
ABW,2016,population,108727.0
ABW,2017,population,108735.0
ABW,2018,population,108908.0
ABW,2019,population,109203.0
ABW,2020,population,108587.0
ABW,2021,population,107700.0
ABW,2022,population,107310.0
ABW,2023,population,107359.0
ABW,2024,population,107995.0
ABW,1960,trade_gdp,
ABW,1961,trade_gdp,
ABW,1962,trade_gdp,
ABW,1963,trade_gdp,
ABW,1964,trade_gdp,
ABW,1965,trade_gdp,
ABW,1966,trade_gdp,
ABW,1967,trade_gdp,
ABW,1968,trade_gdp,
ABW,1969,trade_gdp,
ABW,1970,trade_gdp,
ABW,1971,trade_gdp,
ABW,1972,trade_gdp,
ABW,1973,trade_gdp,
ABW,1974,trade_gdp,
ABW,1975,trade_gdp,
ABW,1976,trade_gdp,
ABW,1977,trade_gdp,
ABW,1978,trade_gdp,
ABW,1979,trade_gdp,
ABW,1980,trade_gdp,
ABW,1981,trade_gdp,
ABW,1982,trade_gdp,
ABW,1983,trade_gdp,
ABW,1984,trade_gdp,
ABW,1985,trade_gdp,
ABW,1986,trade_gdp,
ABW,1987,trade_gdp,
ABW,1988,trade_gdp,
ABW,1989,trade_gdp,
ABW,1990,trade_gdp,
ABW,1991,trade_gdp,
ABW,1992,trade_gdp,
ABW,1993,trade_gdp,
ABW,1994,trade_gdp,
ABW,1995,trade_gdp,171.362098138748
ABW,1996,trade_gdp,175.344129554656
ABW,1997,trade_gdp,168.781911013858
ABW,1998,trade_gdp,163.267359946327
ABW,1999,trade_gdp,164.559014267185
ABW,2000,trade_gdp,145.072879516204
ABW,2001,trade_gdp,140.391108618306
ABW,2002,trade_gdp,133.230771421249
ABW,2003,trade_gdp,132.794291274023
ABW,2004,trade_gdp,132.430929795173
ABW,2005,trade_gdp,145.050280144237
ABW,2006,trade_gdp,141.042626734626
ABW,2007,trade_gdp,139.972309491093
ABW,2008,trade_gdp,139.110149824701
ABW,2009,trade_gdp,137.556575933708
ABW,2010,trade_gdp,135.464654677581
ABW,2011,trade_gdp,154.437786862887
ABW,2012,trade_gdp,156.645197205944
ABW,2013,trade_gdp,155.731904522973
ABW,2014,trade_gdp,156.491052864098
ABW,2015,trade_gdp,140.493001133496
ABW,2016,trade_gdp,136.887263320827
ABW,2017,trade_gdp,138.716620095236
ABW,2018,trade_gdp,138.824972245657
ABW,2019,trade_gdp,137.923249273411
ABW,2020,trade_gdp,123.24050373078
ABW,2021,trade_gdp,139.510902584073
ABW,2022,trade_gdp,160.558140997897
ABW,2023,trade_gdp,153.719158343959
ABW,2024,trade_gdp,164.138645148918
ABW,1960,working_age_share,54.6320235971013
ABW,1961,working_age_share,54.9538040789154
ABW,1962,working_age_share,55.2308238636364
ABW,1963,working_age_share,55.6187117882863
ABW,1964,working_age_share,56.1316579600479
ABW,1965,working_age_share,56.7039010139199
ABW,1966,working_age_share,57.2770872909728
ABW,1967,working_age_share,57.6465702104576
ABW,1968,working_age_share,57.7971711289244
ABW,1969,working_age_share,57.9243717401612
ABW,1970,working_age_share,58.074995123027
ABW,1971,working_age_share,58.3059007664106
ABW,1972,working_age_share,58.8890492482448
ABW,1973,working_age_share,59.7841357437895
ABW,1974,working_age_share,60.6907621170287
ABW,1975,working_age_share,61.5876670092497
ABW,1976,working_age_share,62.4895954040247
ABW,1977,working_age_share,63.3285103477427
ABW,1978,working_age_share,64.0378165556798
ABW,1979,working_age_share,64.6390719917281
ABW,1980,working_age_share,65.0953432518255
ABW,1981,working_age_share,65.3149391321106
ABW,1982,working_age_share,65.4815488731405
ABW,1983,working_age_share,65.7199686194955
ABW,1984,working_age_share,65.9860247835575
ABW,1985,working_age_share,66.3619298948344
ABW,1986,working_age_share,66.8351107723018
ABW,1987,working_age_share,67.3203696694423
ABW,1988,working_age_share,67.6877071681157
ABW,1989,working_age_share,67.7709417889257
ABW,1990,working_age_share,67.3901572175749
ABW,1991,working_age_share,66.5614715296876
ABW,1992,working_age_share,66.2097904128584
ABW,1993,working_age_share,66.4795311763506
ABW,1994,working_age_share,66.7592365705573
ABW,1995,working_age_share,67.3628125082326
ABW,1996,working_age_share,68.1793277439413
ABW,1997,working_age_share,68.7965822714579
ABW,1998,working_age_share,69.2546880408704
ABW,1999,working_age_share,69.6044361437005
ABW,2000,working_age_share,69.7746207533672
ABW,2001,working_age_share,69.8178395437683
ABW,2002,working_age_share,69.8922613087324
ABW,2003,working_age_share,69.9913335499946
ABW,2004,working_age_share,70.0812659246346
ABW,2005,working_age_share,70.1082457815982
ABW,2006,working_age_share,70.0432423932699
ABW,2007,working_age_share,69.9343596964395
ABW,2008,working_age_share,69.8030254231656
ABW,2009,working_age_share,69.6689236610772
ABW,2010,working_age_share,69.7093798538659
ABW,2011,working_age_share,69.9067151246274
ABW,2012,working_age_share,69.9961184511146
ABW,2013,working_age_share,69.911025522268
ABW,2014,working_age_share,69.6785895668577
ABW,2015,working_age_share,69.3250915443276
ABW,2016,working_age_share,68.8920853714879
ABW,2017,working_age_share,68.4348414128373
ABW,2018,working_age_share,67.9734478352375
ABW,2019,working_age_share,67.5216668534499
ABW,2020,working_age_share,67.1686817100479
ABW,2021,working_age_share,66.9699139069153
ABW,2022,working_age_share,66.7551168098569
ABW,2023,working_age_share,66.4457075093688
ABW,2024,working_age_share,66.098801190019
AFG,1960,dependency_ratio,81.0613894386502
AFG,1961,dependency_ratio,81.2840359519206
AFG,1962,dependency_ratio,81.5068083352119
AFG,1963,dependency_ratio,81.8545805002831
AFG,1964,dependency_ratio,82.3730133850468
AFG,1965,dependency_ratio,83.0962139283287
AFG,1966,dependency_ratio,83.9487837199585
AFG,1967,dependency_ratio,84.793913350911
AFG,1968,dependency_ratio,85.6302795087328
AFG,1969,dependency_ratio,86.456962149139
AFG,1970,dependency_ratio,87.257666613481
AFG,1971,dependency_ratio,88.026352404817
AFG,1972,dependency_ratio,88.7756358202595
AFG,1973,dependency_ratio,89.5107402157941
AFG,1974,dependency_ratio,90.2437777766589
AFG,1975,dependency_ratio,90.9672209131238
AFG,1976,dependency_ratio,91.6743266335102
AFG,1977,dependency_ratio,92.3750674680591
AFG,1978,dependency_ratio,93.0651831676898
AFG,1979,dependency_ratio,93.747143749577
AFG,1980,dependency_ratio,94.4517656835338
AFG,1981,dependency_ratio,95.1597438213452
AFG,1982,dependency_ratio,95.8169549452993
AFG,1983,dependency_ratio,96.3518916570271
AFG,1984,dependency_ratio,96.8321378522571
AFG,1985,dependency_ratio,97.3022747294073
AFG,1986,dependency_ratio,97.7738465721445
AFG,1987,dependency_ratio,98.2227033395005
AFG,1988,dependency_ratio,98.6703927392961
AFG,1989,dependency_ratio,99.131117841189
AFG,1990,dependency_ratio,99.6645090710183
AFG,1991,dependency_ratio,100.333805677725
AFG,1992,dependency_ratio,101.130964399038
AFG,1993,dependency_ratio,101.99673440322
AFG,1994,dependency_ratio,102.99668425802
AFG,1995,dependency_ratio,104.092606744234
AFG,1996,dependency_ratio,105.223953365424
AFG,1997,dependency_ratio,106.412388709347
AFG,1998,dependency_ratio,107.593615693214
AFG,1999,dependency_ratio,108.686030843852
AFG,2000,dependency_ratio,109.586047730495
AFG,2001,dependency_ratio,110.219341359285
AFG,2002,dependency_ratio,110.534611030603
AFG,2003,dependency_ratio,110.557539565476
AFG,2004,dependency_ratio,110.285308007212
AFG,2005,dependency_ratio,109.728525433204
AFG,2006,dependency_ratio,108.889135191956
AFG,2007,dependency_ratio,107.737250564546
AFG,2008,dependency_ratio,106.334375525183
AFG,2009,dependency_ratio,104.799467490534
AFG,2010,dependency_ratio,103.144455694301
AFG,2011,dependency_ratio,101.458308292088
AFG,2012,dependency_ratio,99.7731309368865
AFG,2013,dependency_ratio,98.063558808759
AFG,2014,dependency_ratio,96.3463937851296
AFG,2015,dependency_ratio,94.6132337112821
AFG,2016,dependency_ratio,92.8898712202104
AFG,2017,dependency_ratio,91.2936186853936
AFG,2018,dependency_ratio,89.8496059758101
AFG,2019,dependency_ratio,88.5120276122222
AFG,2020,dependency_ratio,87.2478169146763
AFG,2021,dependency_ratio,86.0834681804276
AFG,2022,dependency_ratio,84.9624893289139
AFG,2023,dependency_ratio,83.8361728436287
AFG,2024,dependency_ratio,82.7768483158234
AFG,1960,gdp_growth,
AFG,1961,gdp_growth,
AFG,1962,gdp_growth,
AFG,1963,gdp_growth,
AFG,1964,gdp_growth,
AFG,1965,gdp_growth,
AFG,1966,gdp_growth,
AFG,1967,gdp_growth,
AFG,1968,gdp_growth,
AFG,1969,gdp_growth,
AFG,1970,gdp_growth,
AFG,1971,gdp_growth,
AFG,1972,gdp_growth,
AFG,1973,gdp_growth,
AFG,1974,gdp_growth,
AFG,1975,gdp_growth,
AFG,1976,gdp_growth,
AFG,1977,gdp_growth,
AFG,1978,gdp_growth,
AFG,1979,gdp_growth,
AFG,1980,gdp_growth,
AFG,1981,gdp_growth,
AFG,1982,gdp_growth,
AFG,1983,gdp_growth,
AFG,1984,gdp_growth,
AFG,1985,gdp_growth,
AFG,1986,gdp_growth,
AFG,1987,gdp_growth,
AFG,1988,gdp_growth,
AFG,1989,gdp_growth,
AFG,1990,gdp_growth,
AFG,1991,gdp_growth,
AFG,1992,gdp_growth,
AFG,1993,gdp_growth,
AFG,1994,gdp_growth,
AFG,1995,gdp_growth,
AFG,1996,gdp_growth,
AFG,1997,gdp_growth,
AFG,1998,gdp_growth,
AFG,1999,gdp_growth,
AFG,2000,gdp_growth,
AFG,2001,gdp_growth,-9.4319740700862
AFG,2002,gdp_growth,28.6000011706788
AFG,2003,gdp_growth,8.83227780288267
AFG,2004,gdp_growth,1.41411799339429
AFG,2005,gdp_growth,11.2297148272859
AFG,2006,gdp_growth,5.35740324748592
AFG,2007,gdp_growth,13.8263195471281
AFG,2008,gdp_growth,3.92498381999467
AFG,2009,gdp_growth,21.3905283926492
AFG,2010,gdp_growth,14.3624414710737
AFG,2011,gdp_growth,0.426354776777345
AFG,2012,gdp_growth,12.7522870926697
AFG,2013,gdp_growth,5.60074465863221
AFG,2014,gdp_growth,2.72454336219565
AFG,2015,gdp_growth,1.45131466066431
AFG,2016,gdp_growth,2.26031420279821
AFG,2017,gdp_growth,2.6470032027451
AFG,2018,gdp_growth,1.18922812944517
AFG,2019,gdp_growth,3.91160341625552
AFG,2020,gdp_growth,-2.35110067203466
AFG,2021,gdp_growth,-20.7388393676343
AFG,2022,gdp_growth,-6.24017199240269
AFG,2023,gdp_growth,2.26694373649188
AFG,2024,gdp_growth,1.87319280045979
AFG,1960,gdp_pc,
AFG,1961,gdp_pc,
AFG,1962,gdp_pc,
AFG,1963,gdp_pc,
AFG,1964,gdp_pc,
AFG,1965,gdp_pc,
AFG,1966,gdp_pc,
AFG,1967,gdp_pc,
AFG,1968,gdp_pc,
AFG,1969,gdp_pc,
AFG,1970,gdp_pc,
AFG,1971,gdp_pc,
AFG,1972,gdp_pc,
AFG,1973,gdp_pc,
AFG,1974,gdp_pc,
AFG,1975,gdp_pc,
AFG,1976,gdp_pc,
AFG,1977,gdp_pc,
AFG,1978,gdp_pc,
AFG,1979,gdp_pc,
AFG,1980,gdp_pc,
AFG,1981,gdp_pc,
AFG,1982,gdp_pc,
AFG,1983,gdp_pc,
AFG,1984,gdp_pc,
